timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-05T09:58:13,codecarbon,ccc91989-47e7-4163-8b20-a4f81411aa67,0.022025999991456,9.246742693032798e-08,4.198103467093271e-06,42.5,0.0,5.224797248840332,2.47878888694686e-07,0,1.3252553090128055e-08,2.61131441784814e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:15,codecarbon,3f41ead0-32ed-450e-8de4-b55eb7438580,0.017923300008988,7.356348323216056e-08,4.104349265775311e-06,42.5,0.0,5.224797248840332,1.9895194448812013e-07,0,8.794059449040923e-09,2.0774600393716106e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:17,codecarbon,40e0ff30-9861-4f5b-81c8-d87951ed9247,0.0230439000006299,9.523342936541745e-08,4.132695826783403e-06,42.5,0.0,5.224797248840332,2.592594443235107e-07,0,9.683290884655998e-09,2.689427352081667e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:19,codecarbon,ca6158b1-d9d4-4d9e-af48-4230f2eb84aa,0.028760199988028,1.2223866328862476e-07,4.250271671946261e-06,42.5,0.0,5.224797248840332,3.263563193185191e-07,0,1.885019767971244e-08,3.452065169982315e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:22,codecarbon,03e88144-ff35-4e5f-b1fb-1f71edcb85b0,0.0287052000057883,1.2164714369357717e-07,4.237808608511601e-06,42.5,0.0,5.224797248840332,3.2264701403619257e-07,0,2.0889029695651472e-08,3.4353604373184405e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:24,codecarbon,1329fac0-ed95-46ed-9b64-1f48375a0411,0.0159960999735631,6.130388021890147e-08,3.832426674015474e-06,42.5,0.0,5.224797248840332,1.7216277758254568e-07,0,9.61652933155893e-10,1.7312443051570156e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:26,codecarbon,d67e8747-0e15-488a-b1c9-c71118061b80,0.0182048999995458,6.752540846363918e-08,3.7091886506008586e-06,42.5,0.0,5.224797248840332,1.8944611092592826e-07,0,1.248146009593872e-09,1.906942569355221e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:28,codecarbon,01e1dcfb-e765-43cf-86fe-20a33f7f2239,0.0117439999885391,4.6055077095271817e-08,3.921583543955767e-06,42.5,0.0,5.224797248840332,1.2949159714076414e-07,0,5.69648020309968e-10,1.300612451610741e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:30,codecarbon,e42763e7-aa5e-47a2-a786-7a380eee66d0,0.0106671999965328,4.200342797461288e-08,3.9376244926752205e-06,42.5,0.0,5.224797248840332,1.1808979169371825e-07,0,5.294461399427823e-10,1.1861923783366101e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:33,codecarbon,4793e553-1737-46e1-baa8-f58826a7c84e,0.0106966999883297,4.2181453420434585e-08,3.943408104037228e-06,42.5,0.0,5.224797248840332,1.1841562475941225e-07,0,7.06363533357345e-10,1.1912198829276965e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:35,codecarbon,319db6d4-8fca-4739-abcc-816dd31ff0d1,0.0094296000024769,3.6197319868208025e-08,3.838690915701599e-06,42.5,0.0,5.224797248840332,1.0164465264905529e-07,0,5.779206367062528e-10,1.0222257328576157e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:37,codecarbon,2a23be5b-b5e7-4f1f-bd14-3719fc2ddbc4,0.0116751999885309,4.4781020998417934e-08,3.835567788338379e-06,42.5,0.0,5.224797248840332,1.257563194384501e-07,0,7.069440708054598e-10,1.2646326350925557e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:39,codecarbon,164b1a8c-8d29-46c0-a462-0c33b2c6c672,0.0115677999856416,4.480636916252007e-08,3.873369976843948e-06,42.5,0.0,5.224797248840332,1.259605553867813e-07,0,5.74292277655541e-10,1.2653484766443685e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:41,codecarbon,6a379f38-9606-4add-8827-5a4f9eba7ace,0.0167136999953072,6.453824377155254e-08,3.861397762893501e-06,42.5,0.0,5.224797248840332,1.813321526545527e-07,0,9.262404444963095e-10,1.8225839309904898e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:43,codecarbon,ff4a29e2-e549-4d73-a6ba-c7bbd941d152,0.0166434000129811,6.170699582604979e-08,3.707595550063144e-06,42.5,0.0,5.224797248840332,1.7329611129955288e-07,0,9.667326358268891e-10,1.7426284393537974e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:46,codecarbon,10dc3926-1c14-467a-8b30-30589f7a4ee4,0.0159779000096023,5.92172380035396e-08,3.706196556991316e-06,42.5,0.0,5.224797248840332,1.663308333970943e-07,0,9.008421423380151e-10,1.6723167553943228e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:48,codecarbon,602d16cc-b2b0-451c-b11f-96b40a4a29e4,0.0106627999921329,4.180627573046565e-08,3.920759627988008e-06,42.5,0.0,5.224797248840332,1.1755145838429196e-07,0,5.110142026831798e-10,1.1806247258697513e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:50,codecarbon,d13513d9-4c85-47cc-8900-27bb7b63cc59,0.0173766000079922,6.441552266782854e-08,3.707026842892229e-06,42.5,0.0,5.224797248840332,1.799261109327846e-07,0,1.985713219590651e-09,1.819118241523753e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:52,codecarbon,09120dc5-ffb0-41ad-9792-a4f56980c1c1,0.0143628000223543,5.54811047317482e-08,3.862833475742686e-06,42.5,0.0,5.224797248840332,1.55486249948606e-07,0,1.1944467180367152e-09,1.5668069666664273e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:54,codecarbon,0dcc2bfa-ebc1-458b-b14a-39ed84b4bf1f,0.0170900000084657,6.532693999699149e-08,3.822524281136983e-06,42.5,0.0,5.224797248840332,1.8319270829023385e-07,0,1.292992189545969e-09,1.844857004797798e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:57,codecarbon,758c88f3-b004-43a7-b961-1a64c9b15f9c,0.0091047000023536,3.5961662069878464e-08,3.949790993726546e-06,42.5,0.0,5.224797248840332,1.0104256954137884e-07,0,5.144973851325258e-10,1.0155706692651137e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:58:59,codecarbon,e9ec0fc7-7f1d-4858-a023-97576c430535,0.0131820000242441,5.0162867276934224e-08,3.805406401507755e-06,42.5,0.0,5.224797248840332,1.4089694462503154e-07,0,7.64852301100779e-10,1.416617969261323e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:01,codecarbon,9bc5230a-9da2-4172-bec3-2b1a78cff545,0.0088782999955583,3.4663679630217353e-08,3.90431497556503e-06,42.5,0.0,5.224797248840332,9.718805550720493e-08,0,7.034608883561139e-10,9.789151639556104e-08,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:03,codecarbon,0b030fcd-3a68-471b-893d-51ada00aad01,0.016246899991529,6.489419997019832e-08,3.994251211248506e-06,42.5,0.0,5.224797248840332,1.827500000217697e-07,0,5.136265789603543e-10,1.8326362660073002e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:05,codecarbon,1b046f7e-0af4-4c64-8d78-32bf10ca1df0,0.0167922999826259,6.410579431155595e-08,3.817570813877936e-06,42.5,0.0,5.224797248840332,1.801303472247027e-07,0,9.067925667025079e-10,1.810371397914052e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:28,codecarbon,ce90beac-32fc-4f66-a244-7f7bd72d6139,0.025662200001534,1.0717272000329426e-07,4.176287301824767e-06,42.5,0.0,5.224797248840332,2.8681597234228524e-07,0,1.5843762264013684e-08,3.026597346062989e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:30,codecarbon,d30cbafe-8b29-4e66-abdf-2cfa6c17f40d,0.0169938999752048,6.72135133050805e-08,3.955155285317038e-06,42.5,0.0,5.224797248840332,1.861499997984437e-07,0,3.663453646120459e-09,1.8981345344456417e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:33,codecarbon,4b7780ac-7fec-4727-b0e0-60b6399dca01,0.0248711000022012,1.0210548844531245e-07,4.105386912371201e-06,42.5,0.0,5.224797248840332,2.751993055224173e-07,0,1.3150379301807428e-08,2.883496848242248e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:35,codecarbon,32c92c34-7682-4961-9b0c-5d314b75fb2f,0.0112710999965202,4.5274483613723655e-08,4.016864691795966e-06,42.5,0.0,5.224797248840332,1.2531597229907578e-07,0,2.540847930415784e-09,1.2785682022949157e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:37,codecarbon,493130a9-d5b6-4a1c-b2db-def8a50ca9c6,0.0111456000013276,4.4964103744170584e-08,4.034247033700684e-06,42.5,0.0,5.224797248840332,1.226219442792677e-07,0,4.358351691595568e-09,1.2698029597086326e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:39,codecarbon,dab08142-87be-4355-ac48-32df22cd4030,0.0137876999797299,5.6342399491984424e-08,4.086424826099817e-06,42.5,0.0,5.224797248840332,1.5401173617040816e-07,0,5.101288830748063e-09,1.5911302500115621e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:41,codecarbon,c305ed69-afdc-46bd-89a1-d3147b5156d1,0.0184908999945037,7.390191585593e-08,3.99666408221865e-06,42.5,0.0,5.224797248840332,2.027084723522421e-07,0,5.993277861481016e-09,2.0870175021372325e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:49,codecarbon,3557ce2e-78ed-4af2-8490-bd4fc693c0d4,0.0152679999882821,6.45859901795236e-08,4.230153931693222e-06,42.5,0.0,5.224797248840332,1.7282270835292166e-07,0,9.570522372385968e-09,1.8239323072530761e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:51,codecarbon,ee62db3a-bb0b-4dcd-9776-7dbc06b86aac,0.0254797999805305,1.0084097472268862e-07,3.957683137220177e-06,42.5,0.0,5.224797248840332,2.814656943681055e-07,0,3.312956822899976e-09,2.847786511910055e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:53,codecarbon,7ad43a3c-4496-4a53-9a57-a1cb5d91172b,0.0323150000185705,1.3865445280063054e-07,4.290714922511202e-06,42.5,0.0,5.224797248840332,3.6732631965100563e-07,0,2.423899552743268e-08,3.915653151784383e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:56,codecarbon,1be1ea58-f003-41b6-ae69-4188b8f16085,0.0239753000205382,1.018860058436725e-07,4.249623811021867e-06,42.5,0.0,5.224797248840332,2.722125002441721e-07,0,1.5517357575932572e-08,2.877298578201046e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T09:59:58,codecarbon,a3a39fe2-1dbb-4f1a-b3e2-dc395034f9d2,0.0207106000161729,8.46998083702118e-08,4.089683944650056e-06,42.5,0.0,5.224797248840332,2.249938195341707e-07,0,1.4201579460505486e-08,2.3919539899467614e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:00,codecarbon,0acf8a53-633e-47b1-82b8-bc928153e096,0.019304400018882,7.980158486291598e-08,4.13385470591474e-06,42.5,0.0,5.224797248840332,2.171714583002743e-07,0,8.191175913262462e-09,2.253626342135367e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:02,codecarbon,bb6783b0-0c40-4750-8a8b-0816b261e65f,0.0354059999808669,1.5385342686247569e-07,4.345405494707584e-06,42.5,0.0,5.224797248840332,4.049813194797026e-07,0,2.9506461935523208e-08,4.3448778141522573e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:05,codecarbon,a37bc012-b6f4-4c83-b3f8-f7890bb4898a,0.0350206999864894,1.563491827747359e-07,4.464479089083122e-06,42.5,0.0,5.224797248840332,4.056495138583058e-07,0,3.588637478069443e-08,4.4153588863900026e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:07,codecarbon,07f298c2-69b5-4a8b-bb1a-d62de3ed9a12,0.0288556000159587,1.223869748283617e-07,4.241359554494615e-06,42.5,0.0,5.224797248840332,3.251332640704479e-07,0,2.0492090214496577e-08,3.456253542849445e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:09,codecarbon,44a26e1c-2be3-495c-8e20-21b80e82dc71,0.0364861999987624,1.598119391506919e-07,4.380065316643344e-06,42.5,0.0,5.224797248840332,4.20252985956419e-07,0,3.1061855066367785e-08,4.513148410227868e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:11,codecarbon,34d8e8ff-56a9-45de-9112-c5e3b904185d,0.0279938000021502,1.177678413911488e-07,4.206925868660307e-06,42.5,0.0,5.224797248840332,3.125249305917856e-07,0,2.0055819616907333e-08,3.3258075020869293e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:14,codecarbon,02fbaa89-fb7b-4ab4-9a93-868bd3cd4aeb,0.0346475999976974,1.477130313161999e-07,4.263297640414244e-06,42.5,0.0,5.224797248840332,3.873261110533754e-07,0,2.982096569039666e-08,4.17147076743772e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:16,codecarbon,763cf34d-47fb-45b6-ac4e-5384f2fc8186,0.0187024000042583,7.65810795236021e-08,4.094719367897448e-06,42.5,0.0,5.224797248840332,2.067506944311189e-07,0,9.517113307313529e-09,2.1626780773843242e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:18,codecarbon,ddbf2996-224d-4d17-8baa-bf3b2aa37bcb,0.014328099990962,5.994985587936256e-08,4.184075761418327e-06,42.5,0.0,5.224797248840332,1.615259721196102e-07,0,7.774643462191075e-09,1.6930061558180122e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:20,codecarbon,9bd3c466-d5ef-436b-abe9-759ee1c60d41,0.0208816000085789,9.1333269958173e-08,4.373863589028128e-06,42.5,0.0,5.224797248840332,2.3959138880955936e-07,0,1.83371516382002e-08,2.579285404477596e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:22,codecarbon,6f7fccb1-48ed-4c26-ab4e-c7058346cd4b,0.0373141999880317,1.634602337561692e-07,4.380644200025668e-06,42.5,0.0,5.224797248840332,4.278168052729194e-07,0,3.3800954972458964e-08,4.616177602453783e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:25,codecarbon,ec4bf93f-e609-4bba-b196-5228d441098b,0.0270781000144779,1.1201253051518877e-07,4.13664660575515e-06,42.5,0.0,5.224797248840332,2.985011112185829e-07,0,1.7826427704241073e-08,3.16327538922824e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:27,codecarbon,877d0eb5-170d-4c6e-8991-c6635aad8b35,0.0177485000167507,6.854137655999044e-08,3.861812350074774e-06,42.5,0.0,5.224797248840332,1.906148612356952e-07,0,2.948527269882109e-09,1.935633885055773e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:29,codecarbon,b87a2d10-9683-4b28-9a64-4f0958296c34,0.0264993000018876,1.1449403509148997e-07,4.320643755998621e-06,42.5,0.0,5.224797248840332,3.019270834152445e-07,0,2.1408316430252265e-08,3.233353998454967e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:31,codecarbon,6b7bbd7c-1d4a-44ef-b058-19e6d4f3d1a1,0.0363320000178646,1.579200299337942e-07,4.34658234768645e-06,42.5,0.0,5.224797248840332,4.12391666779715e-07,0,3.358035247398853e-08,4.459720192537037e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:34,codecarbon,3564c9a6-ac77-420f-9388-a8f22466e5b4,0.0107022000011056,4.1234367997285453e-08,3.852887069296541e-06,42.5,0.0,5.224797248840332,1.1584319420055385e-07,0,6.041897450367178e-10,1.1644738394559057e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:36,codecarbon,24e0708e-eca9-4010-a69d-e2be028ebe79,0.0169949000119231,6.57819783814578e-08,3.870689344174249e-06,42.5,0.0,5.224797248840332,1.8481243082027925e-07,0,9.583149273079128e-10,1.8577074574758705e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:38,codecarbon,95872382-38ce-471e-89ab-90ee99ca171b,0.0154806999780703,5.6936276833254775e-08,3.6778877514524296e-06,42.5,0.0,5.224797248840332,1.595485416247458e-07,0,1.2416150055419295e-09,1.6079015663028773e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:40,codecarbon,65b21852-22a4-4280-acb1-8703e5c26617,0.0162357999943196,6.323648229838796e-08,3.894879360457269e-06,42.5,0.0,5.224797248840332,1.7780701372329434e-07,0,7.751567140867888e-10,1.7858217043738114e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:43,codecarbon,6d2925e9-6d45-47f7-9051-ac09a879c1bb,0.0157845000212546,6.346788953261093e-08,4.020899581687614e-06,42.5,0.0,5.224797248840332,1.7868416665199525e-07,0,5.51506394013759e-10,1.79235673046009e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:45,codecarbon,540b29ce-90d1-458f-9df6-57006cb7deac,0.0157783000031486,6.05488485981605e-08,3.8374760643464616e-06,42.5,0.0,5.224797248840332,1.701180555957965e-07,0,8.741376309214649e-10,1.7099219322671796e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
